Disease,County,Year,MALE,FEMALE
Streptococcal Infection (cases in food and dairy workers),ALPINE,2009,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2010,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2011,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2012,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2013,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2014,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2015,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2016,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2017,0,0
Streptococcal Infection (cases in food and dairy workers),ALPINE,2018,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2001,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2002,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2003,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2004,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2005,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2006,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2007,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2008,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2009,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2010,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2011,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2012,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2013,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2014,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2015,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2016,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2017,0,0
Streptococcal Infection (cases in food and dairy workers),AMADOR,2018,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2001,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2002,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2003,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2004,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2005,0,1
Streptococcal Infection (cases in food and dairy workers),BUTTE,2006,0,1
Streptococcal Infection (cases in food and dairy workers),BUTTE,2007,0,1
Streptococcal Infection (cases in food and dairy workers),BUTTE,2008,1,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2009,0,3
Streptococcal Infection (cases in food and dairy workers),BUTTE,2010,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2011,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2012,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2013,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2014,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2015,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2016,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2017,0,0
Streptococcal Infection (cases in food and dairy workers),BUTTE,2018,1,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2001,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2002,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2003,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2004,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2005,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2006,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2007,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2008,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2009,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2010,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2011,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2012,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2013,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2014,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2015,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2016,0,0
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2017,,
Streptococcal Infection (cases in food and dairy workers),CALAVERAS,2018,,
Streptococcal Infection (cases in food and dairy workers),COLUSA,2001,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2002,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2003,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2004,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2005,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2006,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2007,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2008,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2009,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2010,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2011,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2012,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2013,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2014,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2015,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2016,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2017,0,0
Streptococcal Infection (cases in food and dairy workers),COLUSA,2018,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2001,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2002,0,1
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2003,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2004,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2005,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2006,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2007,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2008,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2009,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2010,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2011,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2012,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2013,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2014,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2015,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2016,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2017,0,0
Streptococcal Infection (cases in food and dairy workers),CONTRA COSTA,2018,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2001,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2002,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2003,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2004,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2005,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2006,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2007,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2008,,
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2009,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2010,,
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2011,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2012,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2013,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2014,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2015,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2016,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2017,0,0
Streptococcal Infection (cases in food and dairy workers),DEL NORTE,2018,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2001,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2002,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2003,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2004,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2005,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2006,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2007,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2008,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2009,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2010,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2011,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2012,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2013,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2014,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2015,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2016,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2017,0,0
Streptococcal Infection (cases in food and dairy workers),EL DORADO,2018,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2001,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2002,2,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2003,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2004,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2005,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2006,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2007,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2008,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2009,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2010,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2011,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2012,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2013,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2014,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2015,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2016,0,1
Streptococcal Infection (cases in food and dairy workers),FRESNO,2017,0,0
Streptococcal Infection (cases in food and dairy workers),FRESNO,2018,1,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2001,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2002,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2003,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2004,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2005,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2006,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2007,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2008,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2009,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2010,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2011,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2012,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2013,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2014,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2015,0,0
Streptococcal Infection (cases in food and dairy workers),GLENN,2016,,
Streptococcal Infection (cases in food and dairy workers),GLENN,2017,,
Streptococcal Infection (cases in food and dairy workers),GLENN,2018,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2001,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2002,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2003,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2004,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2005,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2006,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2007,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2008,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2009,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2010,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2011,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2012,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2013,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2014,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2015,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2016,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2017,0,0
Streptococcal Infection (cases in food and dairy workers),HUMBOLDT,2018,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2001,2,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2002,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2003,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2004,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2005,2,4
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2006,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2007,8,2
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2008,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2009,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2010,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2011,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2012,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2013,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2014,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2015,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2016,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2017,0,0
Streptococcal Infection (cases in food and dairy workers),IMPERIAL,2018,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2001,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2002,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2003,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2004,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2005,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2006,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2007,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2008,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2009,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2010,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2011,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2012,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2013,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2014,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2015,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2016,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2017,0,0
Streptococcal Infection (cases in food and dairy workers),INYO,2018,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2001,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2002,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2003,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2004,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2005,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2006,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2007,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2008,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2009,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2010,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2011,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2012,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2013,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2014,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2015,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2016,0,0
Streptococcal Infection (cases in food and dairy workers),KERN,2017,0,1
Streptococcal Infection (cases in food and dairy workers),KERN,2018,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2001,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2002,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2003,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2004,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2005,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2006,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2007,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2008,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2009,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2010,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2011,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2012,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2013,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2014,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2015,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2016,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2017,0,0
Streptococcal Infection (cases in food and dairy workers),KINGS,2018,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2001,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2002,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2003,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2004,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2005,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2006,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2007,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2008,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2009,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2010,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2011,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2012,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2013,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2014,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2015,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2016,,
Streptococcal Infection (cases in food and dairy workers),LAKE,2017,0,0
Streptococcal Infection (cases in food and dairy workers),LAKE,2018,,
Streptococcal Infection (cases in food and dairy workers),LASSEN,2001,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2002,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2003,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2004,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2005,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2006,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2007,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2008,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2009,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2010,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2011,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2012,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2013,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2014,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2015,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2016,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2017,0,0
Streptococcal Infection (cases in food and dairy workers),LASSEN,2018,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2001,17,11
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2002,13,9
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2003,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2004,5,1
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2005,7,2
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2006,2,1
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2007,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2008,0,1
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2009,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2010,1,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2011,0,1
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2012,1,1
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2013,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2014,0,0
Streptococcal Infection (cases in food and dairy workers),LOS ANGELES,2015,3,2
